1,1,0.994413907770551,0.991627463445645,0.99302019658663,0.798961318401878,0.994413907770551,0.995808596997408,0.800213213360066,0.99302019658663,0.994413907770551,0.995808596997408,0.623482810895398,0.995808596997408,0.99302019658663,0.748583304807081,0.99302019658663,0.995808596997408,0.770088512885716,0.786528436598367,0.99302019658663,0.99302019658663,0.769906596899604,0.99302019658663,0.988847865421292,0.994413907770551,0.995808596997408,0.995808596997408,0.995808596997408,0.976370971685657,0.99302019658663,0.995808596997408,0.995808596997408,0.995808596997408,0.796465352828989,0.994413907770551,0.995808596997408,0.994413907770551,0.995808596997408,0.995808596997408,0.786523546383686,0.915206611570248,0.995808596997408,0.974992420167245,0.994413907770551,0.994413907770551,0.792734119027825,0.991627463445645,0.768883563988459,0.995808596997408,0.995808596997408,0.99302019658663,0.995808596997408,0.800213213360066,0.994413907770551,0.79896327448775,0.904540075309306,0.995808596997408,0.768882585945523,0.991627463445645,0.990235708347596,0.79896327448775,0.995808596997408,0.995808596997408,0.994413907770551,0.994413907770551,0.768883563988459,0.923191843121913,0.991627463445645,0.995808596997408,0.995808596997408,0.994413907770551,0.99302019658663,0.619134921023033,0.995808596997408,0.994413907770551,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.80021223531713,0.748608244901951,0.995808596997408,0.995808596997408,0.761550198053695,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.994413907770551,0.767659054232481,0.990238642476405,0.995808596997408,0.779108024842291,0.995808596997408,0.994413907770551,0.995808596997408,0.995808596997408,0.763992371265099,0.994413418749083,0.768642965426182,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.994413907770551,0.99302019658663,0.995808596997408,0.994413907770551,0.994413907770551,0.990238642476405,0.995808596997408,0.995808596997408,0.994413907770551,0.995808596997408,0.994413907770551,0.995808596997408,0.994413907770551,0.983291603501394,0.995808596997408,0.801457283974766,0.990235708347596,0.994413907770551,0.995808596997408,0.792729717834613,0.994413907770551,0.99302019658663,0.915206611570248,0.995808596997408,0.755472639248863,0.795218348085481,0.995808596997408,0.770108073744437,0.800213213360066,0.994413907770551,0.995808596997408,0.995808596997408,0.990235708347596,0.994413907770551,0.995808596997408,0.995808596997408,0.99302019658663,0.99302019658663,0.99302019658663,0.994413907770551,0.995808596997408,0.995808596997408,0.80021223531713,0.79896327448775,0.995808596997408,0.80021223531713,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.966858526089295,0.995808596997408,0.995808596997408,0.962739987285442,0.991627463445645,0.994413907770551,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.994413907770551,0.994413907770551,0.993019218543694,0.995808596997408,0.99302019658663,0.990241576605213,0.995808596997408,0.990235708347596,0.994413907770551,0.99302019658663,0.995808596997408,0.994413907770551,0.767659054232481,0.994413907770551,0.995808596997408,0.995808596997408,0.994413907770551,0.994413907770551,0.995808596997408,0.768642965426182,0.994413907770551,0.995808596997408,0.916544574306812,0.995808596997408,0.995808596997408,0.995808596997408,0.994413907770551,0.994413907770551,0.995808596997408,0.995808596997408,0.90455670203922,0.99302019658663,0.995808596997408,0.76868355420803,0.801459240060639,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.994413907770551,0.995808596997408,0.744982150716416,0.99302019658663,0.995808596997408,0.768039512934618,0.995808596997408,0.99302019658663,0.994413907770551,0.977830211746296,0.624657929483104,0.995808596997408,0.995808596997408,0.994413907770551,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.990235708347596,0.995808596997408,0.796440901755587,0.995808596997408,0.99302019658663,0.767651229888992,0.99302019658663,0.995808596997408,0.977753924397281,0.792727761748741,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.990235708347596,0.994413907770551,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.988847865421292,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.99302019658663,0.995808596997408,0.977753435375813,0.79771431365837,0.995808596997408,0.995808596997408,0.994413907770551,0.800213213360066,0.620251357034574,0.994413907770551,0.995808596997408,0.792726783705805,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.991627463445645,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.770108073744437,0.995808596997408,0.995808596997408,0.991626974424177,0.981911584918578,0.995808596997408,0.800213213360066,0.995808596997408,0.801463152232383,0.994413907770551,0.995808596997408,0.991626974424177,0.768882585945523,0.995808596997408,0.995808596997408,0.995808596997408,0.994413907770551,0.990235708347596,0.995808596997408,0.995808596997408,0.981906205682429,0.995808596997408,0.991627463445645,0.995808596997408,0.993021174629566,0.995808596997408,0.991627463445645,0.995808596997408,0.800213213360066,0.995808596997408,0.99302019658663,0.994413907770551,0.995808596997408,0.995808596997408,0.994413907770551,0.995808596997408,0.98468140251357,0.995808596997408,0.994413907770551,0.768882585945523,0.995808596997408,0.994413907770551,0.995808596997408,0.731779549122206,0.994413907770551,0.995808596997408,0.995808596997408,0.995808596997408,0.800206367059514,0.994413907770551,0.987455132280307,0.994413907770551,0.99302019658663,0.990235708347596,0.995808596997408,0.991626974424177,0.995808596997408,0.736611081226466,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.98468140251357,0.767659054232481,0.995808596997408,0.994413907770551,0.745786102009878,0.795218348085481,0.6246564624187,0.995808596997408,0.990235708347596,0.995808596997408,0.994413907770551,0.995808596997408,0.995808596997408,0.800213213360066,0.995808596997408,0.995808596997408,0.801454349845958,0.991627463445645,0.995808596997408,0.995808596997408,0.994413907770551,0.8692180546726,0.995808596997408,0.756687857596948,0.99302019658663,0.995808596997408,0.995808596997408,0.757897207687418,0.995808596997408,0.995808596997408,0.995808596997408,0.991626974424177,0.625757249743264,0.995808596997408,0.995808596997408,0.995808596997408,0.99302019658663,0.995808596997408,0.995808596997408,0.994413907770551,0.994413907770551,0.995808596997408,0.979136877108905,0.80021223531713,0.995808596997408,0.915206611570248,0.991627463445645,0.994413907770551,0.722270037654653,0.995808596997408,0.903244168418994,0.994413907770551,0.793972810406377,0.995808596997408,0.995808596997408,0.770499290918871,0.987456110323243,0.995808596997408,0.994413907770551,0.995808596997408,0.991627463445645,0.995808596997408,0.994413907770551,0.995808596997408,0.761547752946354,0.995808596997408,0.995808596997408,0.767659054232481,0.994413907770551,0.994413907770551,0.990241576605213,0.99302019658663,0.995808596997408,0.757901119859162,0.995808596997408,0.995808596997408,0.995808596997408,0.981912562961514,0.766436500562375,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.768882585945523,0.792731184899017,0.994413907770551,0.995808596997408,0.604968947136779,0.905887818475231,0.995808596997408,0.995808596997408,0.995808596997408,0.977754413418749,0.995808596997408,0.795222260257225,0.988844931292484,0.909865519096288,0.995808596997408,0.99302019658663,0.995808596997408,0.767659054232481,0.995808596997408,0.625760183872072,0.766421829918333,0.994413907770551,0.995808596997408,0.995808596997408,0.995808596997408,0.76926793486234,0.995808596997408,0.994413907770551,0.995808596997408,0.995808596997408,0.994413907770551,0.995808596997408,0.995808596997408,0.991628441488581,0.987461000537924,0.994413907770551,0.991630397574453,0.995808596997408,0.993019707565162,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.994413907770551,0.98468140251357,0.995808596997408,0.995808596997408,0.995808596997408,0.915207100591716,0.995808596997408,0.927505501491515,0.993021174629566,0.995808596997408,0.994413907770551,0.995808596997408,0.995808596997408,0.995808596997408,0.755473617291799,0.995808596997408,0.770106117658565,0.995808596997408,0.798950559929581,0.991627463445645,0.995808596997408,0.99302019658663,0.800213213360066,0.994413907770551,0.995808596997408,0.991627463445645,0.990235708347596,0.990235708347596,0.991627463445645,0.99302019658663,0.990235708347596,0.950816665851631,0.99302019658663,0.622452442662233,0.995808596997408,0.995808596997408,0.801464130275319,0.995808596997408,0.995808596997408,0.800213213360066,0.99302019658663,0.601827962247543,0.995808596997408,0.995808596997408,0.797709423443689,0.995808596997408,0.994413907770551,0.995808596997408,0.743378160301237,0.994413907770551,0.771326715242799,0.99302019658663,0.995808596997408,0.768845420313952,0.995808596997408,0.76154873098929,0.995808596997408,0.994413907770551,0.990235708347596,0.796467308914861,0.995808596997408,0.979137366130373,0.995808596997408,0.995808596997408,0.984679446427698,0.994413907770551,0.995808596997408,0.984678468384762,0.995808596997408,0.755469705120055,0.770496845811531,0.995808596997408,0.995808596997408,0.995808596997408,0.994413907770551,0.766434544476502,0.995808596997408,0.991627463445645,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.79771431365837,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.800213213360066,0.981911584918578,0.904558169103624,0.796462907721649,0.995808596997408,0.765213946892269,0.995808596997408,0.791483202112573,0.995808596997408,0.995808596997408,0.800213213360066,0.903236344075505,0.994413907770551,0.79896327448775,0.994413907770551,0.79896327448775,0.995808596997408,0.995808596997408,0.994413907770551,0.995808596997408,0.793976233556653,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.994413907770551,0.994413907770551,0.626847767616998,0.995808596997408,0.995808596997408,0.745826690791726,0.995808596997408,0.995808596997408,0.993021174629566,0.908531468531468,0.766435522519439,0.995808596997408,0.995808596997408,0.994413907770551,0.994413907770551,0.966858526089295,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.994413907770551,0.993021174629566,0.767659054232481,0.765211501784928,0.995808596997408,0.765215902978141,0.770109540808842,0.747010122744388,0.991627463445645,0.995808596997408,0.995808596997408,0.995808596997408,0.905886840432295,0.793976233556653,0.994413907770551,0.979137855151841,0.995808596997408,0.767657098146609,0.995808596997408,0.991627463445645,0.994413907770551,0.995808596997408,0.757865910313463,0.995808596997408,0.991627463445645,0.995808596997408,0.995808596997408,0.766435522519439,0.768076678566189,0.995808596997408,0.995808596997408,0.995808596997408,0.91386962687662,0.995808596997408,0.926160203432931,0.994413907770551,0.79896082938041,0.994413907770551,0.912533620225928,0.79771431365837,0.995808596997408,0.735412978629762,0.995808596997408,0.995808596997408,0.99302019658663,0.995808596997408,0.995808596997408,0.995808596997408,0.80020245488777,0.626856080981955,0.995808596997408,0.994413907770551,0.995808596997408,0.988844931292484,0.909864541053352,0.994413907770551,0.995808596997408,0.796466330871925,0.995808596997408,0.798956428187197,0.995808596997408,0.99302019658663,0.800213213360066,0.991627463445645,0.995808596997408,0.798962296444814,0.990235219326128,0.995808596997408,0.99302019658663,0.995808596997408,0.795219326128417,0.995808596997408,0.99302019658663,0.995808596997408,0.995808596997408,0.790244999755489,0.746194923957162,0.994413907770551,0.995808596997408,0.979136877108905,0.979136388087437,0.748218983813389,0.79895838427307,0.991627463445645,0.994413907770551,0.994413907770551,0.995808596997408,0.995808596997408,0.626866350432784,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.994413907770551,0.994413907770551,0.995808596997408,0.995808596997408,0.994413907770551,0.994413907770551,0.994413907770551,0.994413907770551,0.79644774805614,0.995808596997408,0.796466330871925,0.995808596997408,0.987456110323243,0.995808596997408,0.966858526089295,0.995808596997408,0.995808596997408,0.995808596997408,0.951706684923468,0.770109051787373,0.990235708347596,0.79896327448775,0.993019707565162,0.995808596997408,0.800213213360066,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.91386962687662,0.770088512885716,0.994413907770551,0.99302019658663,0.995808596997408,0.99302019658663,0.991627463445645,0.994413907770551,0.995808596997408,0.768882585945523,0.995808596997408,0.798962296444814,0.995808596997408,0.995808596997408,0.995808596997408,0.974991442124309,0.994413907770551,0.995808596997408,0.995808596997408,0.80020734510245,0.765611032324319,0.800196586630153,0.995808596997408,0.995808596997408,0.994413907770551,0.995808596997408,0.994413907770551,0.995808596997408,0.99302019658663,0.995808596997408,0.995808596997408,0.995808596997408,0.977830211746296,0.995808596997408,0.768884053009927,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.987454643258839,0.995808596997408,0.99302019658663,0.995808596997408,0.905887818475231,0.991627463445645,0.765212968849332,0.995808596997408,0.995808596997408,0.768882585945523,0.995808596997408,0.995808596997408,0.762776663895545,0.995808596997408,0.991627463445645,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.798962296444814,0.723459337864932,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.99302019658663,0.995808596997408,0.796466330871925,0.901900337424813,0.79896327448775,0.994413907770551,0.995808596997408,0.984677979363294,0.796464863807521,0.99302019658663,0.80021223531713,0.994413907770551,0.765215902978141,0.76379725169935,0.988844931292484,0.995808596997408,0.991627463445645,0.800210279231258,0.995808596997408,0.995808596997408,0.995808596997408,0.916537728006259,0.801464130275319,0.961281725267739,0.995808596997408,0.76986747518216,0.924815394395814,0.800213213360066,0.995808596997408,0.800206367059514,0.995808596997408,0.915206611570248,0.994413907770551,0.791487114284317,0.994413907770551,0.755469216098587,0.994413907770551,0.995808596997408,0.995808596997408,0.800213213360066,0.763992371265099,0.995808596997408,0.994413907770551,0.798963763509218,0.995808596997408,0.800213213360066,0.995808596997408,0.995808596997408,0.995808596997408,0.994413907770551,0.950816665851631,0.79896327448775,0.995808596997408,0.995808596997408,0.79896327448775,0.979136388087437,0.995808596997408,0.911199569661108,0.79771431365837,0.995808596997408,0.995808596997408,0.973611912562962,0.995808596997408,0.791486136241381,0.80020734510245,0.626866839454252,0.995808596997408,0.767657098146609,0.991627463445645,0.775420802973251,0.995808596997408,0.995808596997408,0.995808596997408,0.994413907770551,0.787762726783706,0.99302019658663,0.994413907770551,0.995808596997408,0.792731184899017,0.99302019658663,0.995808596997408,0.994413907770551,0.99302019658663,0.959911487114284,0.757875201721356,0.995808596997408,0.995808596997408,0.99302019658663,0.994413907770551,0.990235708347596,0.763991393222162,0.994413907770551,0.994413907770551,0.788998484033449,0.995808596997408,0.994413907770551,0.995808596997408,0.961281725267739,0.995808596997408,0.994413907770551,0.995808596997408,0.994413907770551,0.995808596997408,0.995808596997408,0.786524035405154,0.763997261479779,0.995808596997408,0.986066311311067,0.995808596997408,0.994413907770551,0.995808596997408,0.979136388087437,0.995808596997408,0.791485158198445,0.994413907770551,0.995808596997408,0.99302019658663,0.995808596997408,0.995808596997408,0.995808596997408,0.994413907770551,0.770109051787373,0.979136877108905,0.995808596997408,0.994413907770551,0.994413907770551,0.995808596997408,0.995808596997408,0.995808596997408,0.767659054232481,0.981911584918578,0.994413907770551,0.994413907770551,0.995808596997408,0.995808596997408,0.991627463445645,0.995808596997408,0.765198787226759,0.801461196146511,0.767659054232481,0.988845420313952,0.995808596997408,0.994413907770551,0.984685314685315,0.991627463445645,0.995808596997408,0.99302019658663,0.994413907770551,0.995808596997408,0.995808596997408,0.995808596997408,0.995808596997408,0.991627463445645,0.995808596997408,0.995808596997408,0.995808596997408,0.99302019658663,0.995808596997408,0.995808596997408,0.994413907770551,0.987455132280307,0.91386962687662,0.995808596997408,0.995808596997408,0.977753924397281,0.995808596997408,0.994413907770551,0.995808596997408,0.995808596997408,0.79896327448775,0.994413907770551,0.763990904200694,0.994413907770551,0.990235708347596,0.995808596997408,0.619151058731478,0.99302019658663,0.995808596997408,0.991628441488581,0.995808596997408,0.995808596997408,0.990235708347596,0.800213213360066,0.995808596997408,0.757932417233117,0.994413907770551,0.995808596997408,0.80020734510245,0.779122695486332,0.995808596997408,0.995808596997408,0.994413907770551,0.915205633527312,0.99302019658663
